ElectionType,ElectionName,GeographyType,GeographyName,DemName,RepName,CountyName,FIPS,Vote,TotalVote,Latitude,Longitude
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Glenn County,6021,0.335862697370486,7397.3592,39.59788378,-122.3921982
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Humboldt County,6023,0.664109278022734,44657.0802,40.69940115,-123.8755258
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Imperial County,6025,0.512745231164803,38303.3862,33.03935669,-115.3657218
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Inyo County,6027,0.501742242419572,6309.2982,36.51173415,-117.4113187
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Kern County,6029,0.408469506146796,200960.136,35.34292819,-118.72959
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Kings County,6031,0.398629432150146,29543.5854,36.07520008,-119.8151995
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Lake County,6033,0.510075057855041,18890.049,39.0996887,-122.7532352
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Lassen County,6035,0.235424592109552,8076.3966,40.6733613,-120.5947447
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Los Angeles County,6037,0.685102689366626,2625153.4938,34.32134579,-118.224703
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Madera County,6039,0.409937445642272,38809.935,37.21825802,-119.7624357
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Marin County,6041,0.837967945035922,102041.9268,38.07351203,-122.7234103
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Mariposa County,6043,0.408152697972345,6729.9666,37.58143472,-119.9053183
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Mendocino County,6045,0.655638838362763,27348.5406,39.44027921,-123.3914743
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Merced County,6047,0.494759969868318,61240.731,37.19189197,-120.7175058
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Modoc County,6049,0.272371680275086,2832.5976,41.58969344,-120.7251192
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Mono County,6051,0.621829145144205,4232.8848,37.93940061,-118.8872447
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Monterey County,6053,0.669386099931989,103555.7508,36.21711865,-121.2387503
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Napa County,6055,0.69450812703599,46265.5182,38.5065458,-122.3306328
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Nevada County,6057,0.580224107583012,43639.6158,39.30150048,-120.7682923
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Orange County,6059,0.530818803321792,980016.1788,33.70311134,-117.760976
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Placer County,6061,0.473217811257252,165864.8922,39.06347097,-120.717846
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Plumas County,6063,0.42923491471111,7092.411,40.00422172,-120.8382348
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Riverside County,6065,0.510648104915398,666271.0602,33.74329781,-115.9939021
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Sacramento County,6067,0.618428042672708,461209.7712,38.44881725,-121.3445212
Gubernatorial,California,State,California,Becerra (D),Hilton (R),San Benito County,6069,0.581452868441271,19563.9918,36.60559815,-121.0752215
Gubernatorial,California,State,California,Becerra (D),Hilton (R),San Bernardino County,6071,0.506137753351243,538957.734,34.84157876,-116.1783784
Gubernatorial,California,State,California,Becerra (D),Hilton (R),San Diego County,6073,0.602997763187685,1044132.4476,33.03386576,-116.7353982
Gubernatorial,California,State,California,Becerra (D),Hilton (R),San Francisco County,6075,0.847068792669096,281158.6014,37.75668116,-122.4396708
Gubernatorial,California,State,California,Becerra (D),Hilton (R),San Joaquin County,6077,0.51254975851719,186056.9754,37.9345275,-121.2712102
Gubernatorial,California,State,California,Becerra (D),Hilton (R),San Luis Obispo County,6079,0.57286865997042,106437.8388,35.38707354,-120.4042917
Gubernatorial,California,State,California,Becerra (D),Hilton (R),San Mateo County,6081,0.772532345289396,232585.2294,37.42298018,-122.328899
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Santa Barbara County,6083,0.653329454049415,130290.0282,34.67142103,-120.0150919
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Santa Clara County,6085,0.721709645181013,525229.9704,37.23169965,-121.6951016
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Santa Cruz County,6087,0.794500418374072,93868.7328,37.0561908,-122.0017742
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Shasta County,6089,0.327964863500702,63077.6982,40.76391106,-122.0409443
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Sierra County,6091,0.391728611908054,1242.3546,39.58019892,-120.5162324
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Siskiyou County,6093,0.417201281878455,15130.962,41.59272613,-122.5405164
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Solano County,6095,0.634448213778812,134164.1076,38.27025048,-121.9331593
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Sonoma County,6097,0.752025734242332,176874.3228,38.52842052,-122.8872965
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Stanislaus County,6099,0.460734667625199,139979.9574,37.55851635,-120.9979524
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Sutter County,6101,0.354600077589087,27938.7864,39.03464654,-121.6946189
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Tehama County,6103,0.300306109934997,18863.1204,40.12559985,-122.2338547
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Trinity County,6105,0.468212776852696,3950.4984,40.65059444,-123.1126773
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Tulare County,6107,0.410500474489391,98307.585,36.22081997,-118.8004216
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Tuolumne County,6109,0.404363781573792,20465.0082,38.02748982,-119.9551317
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Ventura County,6111,0.59439282594511,273889.335,34.45474678,-119.0848457
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Yolo County,6113,0.702548039666172,64955.4222,38.68648941,-121.9015118
Gubernatorial,California,State,California,Becerra (D),Hilton (R),Yuba County,6115,0.383168895949313,21263.4048,39.26930746,-121.3508296
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Adams County,8001,0.58117827859663,165268.824,39.87357077,-104.3375808
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Alamosa County,8003,0.479562508605836,5313.6678,37.57261807,-105.788359
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Arapahoe County,8005,0.63688628211702,230011.0008,39.649919,-104.3385011
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Archuleta County,8007,0.462999908168858,6638.9916,37.19365584,-107.0481757
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Baca County,8009,0.158224034970966,1427.2158,37.31923997,-102.5601186
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Bent County,8011,0.331932244539919,1558.2198,37.95492416,-103.0720227
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Boulder County,8013,0.809353847239823,138942.1146,40.09241482,-105.3574574
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Broomfield County,8014,0.678459949579511,33112.7166,39.95343909,-105.0532651
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Chaffee County,8015,0.604170291729951,10208.1228,38.74728839,-106.1940269
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Cheyenne County,8017,0.118030724712864,755.4564,38.82780723,-102.6036365
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Clear Creek County,8019,0.619484573731335,4305.6648,39.68922182,-105.6447627
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Conejos County,8021,0.442940929702094,2900.283,37.20059578,-106.1911108
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Costilla County,8023,0.610273113649492,1459.239,37.27823118,-105.4278551
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Crowley County,8025,0.283181283186287,1203.0534,38.32685938,-103.7838298
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Custer County,8027,0.34641407859473,2744.5338,38.10882281,-105.3670379
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Delta County,8029,0.349246438346759,13812.1884,38.86135647,-107.8629449
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Denver County,8031,0.811133209561012,257203.7922,39.76129114,-104.8760248
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Dolores County,8033,0.258201098756955,1019.6478,37.75208472,-108.5173886
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Douglas County,8035,0.49957293169739,173113.7802,39.32970828,-104.92921
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Eagle County,8037,0.658005635232487,19716.8298,39.62801893,-106.6953848
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),El Paso County,8041,0.484911413262934,269671.734,38.83242336,-104.5257538
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Elbert County,8039,0.26539389610032,14539.2606,39.2863996,-104.1351629
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Fremont County,8043,0.33375442542731,18077.8242,38.47306423,-105.4399703
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Garfield County,8045,0.546049796412615,21558.1638,39.59941978,-107.9036205
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Gilpin County,8047,0.600369353284411,2898.8274,39.85721134,-105.5221395
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Grand County,8049,0.531289602641951,6961.407,40.10246658,-106.1184564
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Gunnison County,8051,0.682681249124621,7697.2128,38.66684745,-107.0316959
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Hinsdale County,8053,0.471476558375529,428.6742,37.82131615,-107.3003579
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Huerfano County,8055,0.491156323270014,3137.5458,37.68484082,-104.9607082
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Jackson County,8057,0.239228069807418,587.3346,40.66623861,-106.3427076
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Jefferson County,8059,0.633639781937776,255734.364,39.58646067,-105.2504738
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Kiowa County,8061,0.136434263141502,615.7188,38.43263854,-102.7389041
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Kit Carson County,8063,0.172066896310132,2648.4642,39.30507096,-102.60233
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),La Plata County,8067,0.629504786665314,25255.3878,37.28655123,-107.843327
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Lake County,8065,0.619419004158037,2733.6168,39.20226223,-106.344854
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Larimer County,8069,0.624411674982018,159428.9568,40.6665145,-105.4615545
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Las Animas County,8071,0.465892734300591,5534.1912,37.31577175,-104.0385309
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Lincoln County,8073,0.192374782703768,1835.5116,38.98742236,-103.5137335
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Logan County,8075,0.235353561723803,7243.7934,40.72463929,-103.1101132
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Mesa County,8077,0.409288061695444,65074.0536,39.01825229,-108.4664844
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Mineral County,8079,0.466962371557562,534.2052,37.66954135,-106.9241901
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Moffat County,8081,0.200637729078795,4748.895,40.61858161,-108.2075581
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Montezuma County,8083,0.426629239090271,10745.967,37.33893986,-108.5964924
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Montrose County,8085,0.36561697642362,18237.2124,38.4024194,-108.2688129
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Morgan County,8087,0.278401141977028,9549.4638,40.26279879,-103.8102221
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Otero County,8089,0.397785757966474,6320.2152,37.90245342,-103.7166632
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Ouray County,8091,0.641452470486309,2922.117,38.15498465,-107.7693048
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Park County,8093,0.44965384846003,8492.6982,39.11969049,-105.7172304
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Phillips County,8095,0.200943338419862,1673.94,40.59394842,-102.3573987
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Pitkin County,8097,0.753395458264126,7950.4872,39.21732141,-106.9159345
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Prowers County,8099,0.2694854965695,3682.668,37.95519022,-102.3932762
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Pueblo County,8101,0.509175064192554,60419.0448,38.17377693,-104.5124892
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Rio Blanco County,8103,0.1972219101285,2638.275,39.97993245,-108.2172628
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Rio Grande County,8105,0.415194580004959,4402.4622,37.58223621,-106.3829289
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Routt County,8107,0.674534438004166,11560.3752,40.48549841,-106.9915083
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Saguache County,8109,0.554605150451013,2387.9118,38.08034572,-106.2809773
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),San Juan County,8111,0.697408643021553,410.4792,37.7637698,-107.6759098
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),San Miguel County,8113,0.778960941648866,3408.2874,38.00399367,-108.405806
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Sedgwick County,8115,0.23733416274899,968.7018,40.87598057,-102.3519638
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Summit County,8117,0.721040870267151,12376.9668,39.63420352,-106.1163363
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Teller County,8119,0.349662586166049,11587.3038,38.88227296,-105.1619203
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Washington County,8121,0.134678137302569,2012.367,39.97109881,-103.2015041
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Weld County,8123,0.426656217748041,127525.8438,40.55487277,-104.3930144
Gubernatorial,Colorado,State,Colorado,Weiser (D),Marx (R),Yuma County,8125,0.186627844616535,3322.407,40.00284508,-102.4246098
Gubernatorial,Connecticut,State,Connecticut,Lamont* (D),Fazio (R),Fairfield County,9001,0.639680794720275,324076.2396,41.26973285,-73.38919037
Gubernatorial,Connecticut,State,Connecticut,Lamont* (D),Fazio (R),Hartford County,9003,0.651782924451528,307086.4764,41.80669859,-72.73301048
Gubernatorial,Connecticut,State,Connecticut,Lamont* (D),Fazio (R),Litchfield County,9005,0.502758987563721,75976.4976,41.79242134,-73.24526767
Gubernatorial,Connecticut,State,Connecticut,Lamont* (D),Fazio (R),Middlesex County,9007,0.605204787251978,69742.8906,41.46358412,-72.5354823
Gubernatorial,Connecticut,State,Connecticut,Lamont* (D),Fazio (R),New Haven County,9009,0.603569991096951,284144.7648,41.41072833,-72.93235204
Gubernatorial,Connecticut,State,Connecticut,Lamont* (D),Fazio (R),New London County,9011,0.606138587833253,98287.9344,41.48708483,-72.10232387
Gubernatorial,Connecticut,State,Connecticut,Lamont* (D),Fazio (R),Tolland County,9013,0.58144332947676,58285.1352,41.85510643,-72.33642171
Gubernatorial,Connecticut,State,Connecticut,Lamont* (D),Fazio (R),Windham County,9015,0.509697566138869,40745.1552,41.83006633,-71.98737539
Gubernatorial,Florida,State,Florida,Jolly (D),Donalds (R),Alachua County,12001,0.64972763927821,97901.4726,29.67497355,-82.35823348
Gubernatorial,Florida,State,Florida,Jolly (D),Donalds (R),Baker County,12003,0.15581379389652,10850.0424,30.3309289,-82.28452499
Gubernatorial,Florida,State,Florida,Jolly (D),Donalds (R),Bay County,12005,0.297893535576543,70376.8044,30.26520819,-85.62005473
Gubernatorial,Florida,State,Florida,Jolly (D),Donalds (R),Bradford County,12007,0.245135946797402,10091.6748,29.94967764,-82.16822073
Gubernatorial,Florida,State,Florida,Jolly (D),Donalds (R),Brevard County,12009,0.439815954260979,260382.0948,28.29324349,-80.73218698
Gubernatorial,Florida,State,Florida,Jolly (D),Donalds (R),Broward County,12011,0.629807711849785,630478.584,26.15220703,-80.48723143
Gubernatorial,Florida,State,Florida,Jolly (D),Donalds (R),Calhoun County,12013,0.186325747634878,4649.1864,30.40604523,-85.19679907
Gubernatorial,Florida,State,Florida,Jolly (D),Donalds (R),Charlotte County,12015,0.371201392706528,89468.454,26.90579274,-81.91185513
Gubernatorial,Florida,State,Florida,Jolly (D),Donalds (R),Citrus County,12017,0.307123349064287,71056.5696,28.84873662,-82.47793438
Gubernatorial,Florida,State,Florida,Jolly (D),Donalds (R),Clay County,12019,0.34231662635471,91438.6086,29.98317912,-81.85783045
Gubernatorial,Florida,State,Florida,Jolly (D),Donalds (R),Collier County,12021,0.376010270552279,156467.5386,26.11069361,-81.34769003
Gubernatorial,Florida,State,Florida,Jolly (D),Donalds (R),Columbia County,12023,0.283421949934873,24277.9524,30.22445638,-82.62162029
Gubernatorial,Florida,State,Florida,Jolly (D),Donalds (R),DeSoto County,12027,0.323135646970712,9034.1814,27.18691656,-81.80959835
Gubernatorial,Florida,State,Florida,Jolly (D),Donalds (R),Dixie County,12029,0.17066250076628,5897.3634,29.60806814,-83.15870461
Gubernatorial,Florida,State,Florida,Jolly (D),Donalds (R),Duval County,12031,0.538846265426971,338900.07,30.33214142,-81.67063889
Gubernatorial,Florida,State,Florida,Jolly (D),Donalds (R),Escambia County,12033,0.446474384821659,117181.6224,30.66830369,-87.36273986
Gubernatorial,Florida,State,Florida,Jolly (D),Donalds (R),Flagler County,12035,0.401505264616466,57820.071,29.46163468,-81.31358003
